Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000007431,3/5/2022 2:01,Sarah Mitchell,"Diapers', 'Mop', 'Jam'",6,14.27,Credit Card,New York,Specialty Store,TRUE,Retiree,Summer,BOGO (Buy One Get One)
1000007432,6/29/2022 8:15,Anthony Ramirez,"Soap', 'Iron', 'Ketchup', 'Shampoo', 'Dustpan'",3,89.83,Debit Card,Los Angeles,Convenience Store,FALSE,Young Adult,Spring,BOGO (Buy One Get One)
1000007433,6/18/2021 4:05,Joshua Sparks,"Milk', 'Baby Wipes', 'Hand Sanitizer', 'Eggs', 'Dustpan'",10,77.94,Cash,San Francisco,Specialty Store,TRUE,Homemaker,Fall,BOGO (Buy One Get One)
1000007434,1/27/2022 13:52,Daryl Delacruz,"Dish Soap', 'Tissues', 'Cleaning Rags'",4,57.8,Credit Card,Chicago,Pharmacy,TRUE,Student,Fall,Discount on Selected Items
1000007435,5/2/2023 22:32,Thomas Tucker,"Laundry Detergent', 'Spinach', 'Potatoes', 'Bath Towels'",7,97.66,Mobile Payment,Dallas,Specialty Store,TRUE,Middle-Aged,Spring,BOGO (Buy One Get One)
1000007436,4/19/2020 12:50,Carmen Stewart,Yogurt',3,64.95,Mobile Payment,Boston,Convenience Store,FALSE,Retiree,Winter,BOGO (Buy One Get One)
1000007437,1/4/2020 9:48,Stephanie Keller,"Apple', 'Vacuum Cleaner', 'Hair Gel', 'Cheese'",4,15.04,Mobile Payment,Houston,Pharmacy,FALSE,Homemaker,Fall,None
1000007438,1/14/2022 17:34,Mary Hudson,"Dustpan', 'Potatoes'",7,13.87,Mobile Payment,Dallas,Convenience Store,TRUE,Young Adult,Winter,Discount on Selected Items
1000007439,10/11/2023 10:51,Karen Rodriguez,"Cereal', 'Water', 'Hair Gel', 'Laundry Detergent', 'Water'",1,58.24,Debit Card,Dallas,Warehouse Club,FALSE,Teenager,Spring,Discount on Selected Items
1000007440,8/11/2020 16:25,Tanya Johnson,"Chicken', 'Rice', 'Coffee', 'Trash Bags', 'Cereal Bars'",4,87.25,Credit Card,Los Angeles,Specialty Store,FALSE,Middle-Aged,Summer,Discount on Selected Items
1000007441,11/2/2021 4:57,Stephen Bright,Canned Soup',6,44.45,Debit Card,Miami,Warehouse Club,TRUE,Professional,Spring,None
1000007442,7/30/2020 12:51,Jeremy Reed,"Chicken', 'Ice Cream', 'Syrup', 'Pickles', 'Feminine Hygiene Products'",8,31.11,Debit Card,Seattle,Warehouse Club,TRUE,Student,Fall,None
1000007443,8/10/2021 23:42,Jeffrey Stephens,"Soap', 'Feminine Hygiene Products', 'Light Bulbs'",6,72.55,Credit Card,Seattle,Warehouse Club,TRUE,Teenager,Winter,None
1000007444,10/10/2023 19:22,Shelby Craig,"Eggs', 'Cheese', 'Apple', 'Shaving Cream'",9,9.08,Cash,Houston,Specialty Store,FALSE,Homemaker,Summer,Discount on Selected Items
1000007445,12/1/2020 2:43,Katherine Richard,"Potatoes', 'Trash Cans', 'Pancake Mix', 'Shower Gel'",4,80.99,Cash,Seattle,Pharmacy,TRUE,Senior Citizen,Spring,None
1000007446,4/11/2021 6:18,Fred Cox,"Toilet Paper', 'Tuna', 'Diapers', 'Carrots'",2,95.22,Cash,Dallas,Supermarket,FALSE,Young Adult,Spring,Discount on Selected Items
1000007447,10/17/2021 17:12,Breanna Russell,Salmon',5,7.3,Mobile Payment,Dallas,Specialty Store,TRUE,Retiree,Winter,None
1000007448,5/16/2022 14:46,Eric Hubbard,"Milk', 'Extension Cords'",6,59.37,Cash,Seattle,Warehouse Club,FALSE,Senior Citizen,Spring,Discount on Selected Items
1000007449,9/11/2020 16:32,Todd Hess,"Dishware', 'Shower Gel', 'Broom'",4,71.45,Cash,Atlanta,Department Store,FALSE,Student,Fall,None
1000007450,6/14/2022 17:28,Mr. James Page,"Iron', 'Honey', 'Razors'",3,40.62,Debit Card,Boston,Warehouse Club,FALSE,Middle-Aged,Fall,None
1000007451,2/8/2020 21:25,Autumn King,"Apple', 'Ketchup', 'Spinach', 'BBQ Sauce', 'Eggs'",2,63.39,Mobile Payment,New York,Department Store,TRUE,Professional,Summer,BOGO (Buy One Get One)
1000007452,1/24/2022 18:50,Nancy Bradford,Sponges',9,79.63,Credit Card,Houston,Supermarket,TRUE,Student,Fall,Discount on Selected Items
1000007453,4/8/2020 14:06,Mr. Stephen Bonilla,"Dish Soap', 'Beef', 'Mustard', 'Yogurt'",9,16.77,Credit Card,New York,Convenience Store,FALSE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000007454,6/19/2020 7:31,Lisa Phillips,"Razors', 'Pasta', 'Toothpaste'",7,29.73,Mobile Payment,Seattle,Pharmacy,FALSE,Student,Fall,Discount on Selected Items
1000007455,2/6/2023 17:30,Molly Fields,"Insect Repellent', 'Mayonnaise', 'Orange', 'Shampoo', 'Trash Cans'",5,94.03,Credit Card,Miami,Pharmacy,FALSE,Professional,Summer,Discount on Selected Items
1000007456,3/23/2021 7:15,Paula Bray,"Baby Wipes', 'Cheese', 'Coffee', 'BBQ Sauce'",6,86.43,Mobile Payment,New York,Department Store,TRUE,Teenager,Winter,None
1000007457,7/29/2021 10:03,Kathy Hansen,"Shampoo', 'Baby Wipes', 'Vinegar', 'Milk', 'Salmon'",9,37.96,Mobile Payment,New York,Supermarket,FALSE,Retiree,Spring,BOGO (Buy One Get One)
1000007458,1/14/2022 8:52,Darryl Jenkins,"Sponges', 'Yogurt', 'Peanut Butter'",9,16.67,Mobile Payment,Houston,Warehouse Club,TRUE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000007459,10/22/2021 1:19,Catherine Hamilton,"Honey', 'Cheese', 'Canned Soup', 'Toothpaste'",8,36.65,Debit Card,Seattle,Convenience Store,TRUE,Professional,Fall,Discount on Selected Items
1000007460,8/24/2022 23:44,Julia Calhoun,"Hand Sanitizer', 'Cleaning Spray', 'Mustard'",10,88.25,Debit Card,Miami,Specialty Store,FALSE,Middle-Aged,Spring,None
1000007461,7/16/2021 11:52,Nancy Griffith PhD,Chicken',8,62.83,Debit Card,Dallas,Convenience Store,FALSE,Professional,Fall,BOGO (Buy One Get One)
1000007462,5/7/2022 23:20,Victoria Henson,"Dishware', 'Ice Cream', 'Ice Cream'",9,30.42,Mobile Payment,Atlanta,Convenience Store,TRUE,Middle-Aged,Summer,None
1000007463,7/30/2021 0:49,Daniel Smith,"Hand Sanitizer', 'Coffee', 'Banana'",6,31.32,Debit Card,Atlanta,Convenience Store,FALSE,Student,Summer,Discount on Selected Items
1000007464,3/26/2023 15:40,Catherine Brown,"Chips', 'Hand Sanitizer', 'Coffee'",7,68.01,Credit Card,Atlanta,Supermarket,FALSE,Young Adult,Summer,None
1000007465,7/23/2023 4:38,Wayne Williams,"Honey', 'Cereal Bars', 'Yogurt'",3,64.92,Credit Card,San Francisco,Pharmacy,FALSE,Student,Fall,None
1000007466,7/19/2021 2:31,Lauren Carter,Honey',5,64.33,Cash,San Francisco,Convenience Store,FALSE,Professional,Fall,Discount on Selected Items
1000007467,3/19/2023 21:30,Paul Sweeney,"Baby Wipes', 'Garden Hose'",7,70.23,Mobile Payment,San Francisco,Supermarket,FALSE,Retiree,Winter,None
1000007468,6/27/2021 23:30,Jeremy Sims,"Syrup', 'Sponges', 'Extension Cords', 'Broom'",2,19.86,Debit Card,Chicago,Warehouse Club,FALSE,Young Adult,Winter,BOGO (Buy One Get One)
1000007469,3/7/2020 7:58,Julian Bailey,"Jam', 'Bread'",7,7.11,Cash,Los Angeles,Convenience Store,TRUE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000007470,5/15/2021 2:40,Ronald Holt,"Shower Gel', 'Baby Wipes', 'Shower Gel', 'Garden Hose'",5,14.34,Debit Card,Seattle,Specialty Store,FALSE,Retiree,Winter,Discount on Selected Items
1000007471,3/1/2021 22:54,Michael Copeland,Trash Bags',8,35.96,Debit Card,Los Angeles,Department Store,TRUE,Senior Citizen,Spring,BOGO (Buy One Get One)
1000007472,6/27/2020 8:04,David Middleton,"Toothpaste', 'Milk'",8,79.48,Credit Card,Chicago,Pharmacy,TRUE,Middle-Aged,Spring,Discount on Selected Items
1000007473,4/12/2021 2:18,Penny Alvarez,"Onions', 'Honey'",7,5.56,Debit Card,Dallas,Department Store,FALSE,Homemaker,Fall,None
1000007474,6/24/2023 6:30,Dakota Parker,"BBQ Sauce', 'Shampoo'",3,97.52,Credit Card,Boston,Pharmacy,FALSE,Middle-Aged,Summer,None
1000007475,3/16/2020 22:28,Tiffany Smith,"Onions', 'Toilet Paper', 'Chicken'",7,93.36,Credit Card,Boston,Pharmacy,TRUE,Retiree,Spring,Discount on Selected Items
1000007476,5/1/2023 10:27,Dawn Mitchell,"Trash Cans', 'Hair Gel', 'Soda', 'Vinegar'",5,93.19,Mobile Payment,Los Angeles,Department Store,TRUE,Student,Summer,Discount on Selected Items
1000007477,10/11/2022 7:59,Anthony Hall,"Pancake Mix', 'Beef'",7,30.9,Mobile Payment,Atlanta,Supermarket,FALSE,Homemaker,Fall,None
1000007478,3/9/2020 22:32,Erica Garner,"Dish Soap', 'Soap'",8,41.38,Debit Card,San Francisco,Pharmacy,TRUE,Young Adult,Summer,Discount on Selected Items
1000007479,2/21/2021 12:45,Joshua Wilson,"Shaving Cream', 'Broom', 'Vinegar'",2,37.53,Credit Card,Atlanta,Specialty Store,TRUE,Professional,Fall,None
1000007480,2/26/2023 3:21,Kimberly Colon,"Dustpan', 'Toilet Paper', 'Toilet Paper', 'Tea'",7,88.73,Credit Card,Chicago,Supermarket,FALSE,Teenager,Winter,Discount on Selected Items
1000007481,7/19/2023 21:19,Randy Bradley,Eggs',8,61.37,Credit Card,Miami,Warehouse Club,TRUE,Middle-Aged,Summer,Discount on Selected Items
1000007482,9/5/2022 17:48,Karen Miller,Hand Sanitizer',2,80.01,Credit Card,Chicago,Specialty Store,TRUE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000007483,8/29/2020 21:32,Troy Payne,"Chips', 'Syrup', 'Dustpan', 'Tomatoes', 'Cheese'",5,66.29,Mobile Payment,Atlanta,Specialty Store,FALSE,Professional,Fall,BOGO (Buy One Get One)
1000007484,2/21/2021 11:24,Katherine Keith,"Ironing Board', 'Garden Hose', 'Feminine Hygiene Products', 'Canned Soup', 'Jam'",5,40.86,Cash,Boston,Warehouse Club,FALSE,Senior Citizen,Winter,Discount on Selected Items
1000007485,4/6/2021 11:59,Teresa Brown,"Butter', 'Iron'",10,85.47,Cash,Miami,Specialty Store,TRUE,Retiree,Fall,BOGO (Buy One Get One)
1000007486,9/17/2020 10:07,Beth Lewis,"Beef', 'Mayonnaise', 'Paper Towels', 'Pickles'",4,64.01,Debit Card,Chicago,Convenience Store,TRUE,Retiree,Spring,None
1000007487,5/10/2023 6:08,Beth Pugh,"Onions', 'Spinach', 'Olive Oil', 'Dishware'",9,54.25,Credit Card,Chicago,Supermarket,TRUE,Homemaker,Spring,Discount on Selected Items
1000007488,4/23/2023 17:58,Matthew Rivera,"Shrimp', 'Cleaning Rags', 'Light Bulbs', 'Chips', 'Spinach'",8,77.07,Mobile Payment,Houston,Department Store,FALSE,Professional,Spring,Discount on Selected Items
1000007489,9/23/2020 6:31,William Brown,"Plant Fertilizer', 'Toilet Paper'",6,97.89,Cash,New York,Pharmacy,FALSE,Young Adult,Spring,BOGO (Buy One Get One)
1000007490,8/25/2023 13:16,Stacey Davis,"Pancake Mix', 'Honey', 'Vinegar'",10,12.79,Mobile Payment,Miami,Convenience Store,TRUE,Young Adult,Spring,BOGO (Buy One Get One)
1000007491,7/9/2021 9:55,Jacob Haney,"Shampoo', 'Vinegar', 'Cheese'",2,98.5,Debit Card,San Francisco,Specialty Store,FALSE,Young Adult,Spring,Discount on Selected Items
1000007492,12/25/2022 18:57,William Gray,"Carrots', 'Sponges', 'Dustpan', 'Mop', 'Ironing Board'",6,25.36,Credit Card,Houston,Specialty Store,TRUE,Retiree,Winter,BOGO (Buy One Get One)
1000007493,1/1/2023 1:41,Gabrielle Roberts,"Apple', 'Soap', 'Spinach'",3,59.58,Mobile Payment,Atlanta,Supermarket,TRUE,Retiree,Spring,Discount on Selected Items
1000007494,4/15/2021 20:27,Mary Howe,"Potatoes', 'Apple', 'Plant Fertilizer'",8,81.26,Cash,Miami,Warehouse Club,TRUE,Student,Spring,Discount on Selected Items
1000007495,1/29/2021 8:34,Denise Carlson,"Toothpaste', 'Syrup', 'Honey'",2,69.76,Credit Card,Boston,Convenience Store,FALSE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000007496,2/21/2022 8:41,Tiffany Thomas,"Tomatoes', 'Olive Oil'",3,88.61,Cash,Chicago,Warehouse Club,FALSE,Teenager,Fall,None
1000007497,2/4/2023 23:52,Stephanie Day,Insect Repellent',7,73.5,Credit Card,Seattle,Warehouse Club,FALSE,Young Adult,Spring,BOGO (Buy One Get One)
1000007498,1/21/2022 11:58,Alison Lowery,"Yogurt', 'Garden Hose', 'Shower Gel', 'Lawn Mower', 'Beef'",7,23.04,Debit Card,Boston,Specialty Store,FALSE,Retiree,Fall,None
1000007499,4/20/2021 13:54,Vanessa Chung,"Air Freshener', 'Toothbrush', 'Cleaning Spray'",4,75.63,Cash,Atlanta,Supermarket,TRUE,Homemaker,Spring,BOGO (Buy One Get One)
1000007500,9/9/2022 23:17,Wanda Frost,"Toothpaste', 'BBQ Sauce'",1,23.18,Debit Card,New York,Specialty Store,FALSE,Teenager,Fall,Discount on Selected Items
1000007501,4/20/2023 2:11,Zachary Norris,"Trash Cans', 'Toothpaste'",5,63.05,Credit Card,Atlanta,Pharmacy,FALSE,Professional,Winter,Discount on Selected Items
1000007502,12/9/2022 1:49,Robert Crawford,Mop',7,61.76,Credit Card,Los Angeles,Specialty Store,TRUE,Senior Citizen,Winter,None
1000007503,11/18/2020 23:58,Robert Smith,"Extension Cords', 'Shrimp', 'Syrup', 'Trash Cans'",4,8.34,Mobile Payment,Los Angeles,Convenience Store,TRUE,Senior Citizen,Spring,BOGO (Buy One Get One)
1000007504,6/15/2022 21:07,April Griffin,"Pickles', 'Trash Bags', 'Shower Gel'",10,73.34,Debit Card,Dallas,Convenience Store,TRUE,Student,Spring,Discount on Selected Items
1000007505,11/10/2022 18:40,Veronica Galvan,"Shrimp', 'Salmon'",5,94.35,Credit Card,Dallas,Convenience Store,TRUE,Teenager,Spring,Discount on Selected Items
1000007506,1/20/2020 23:13,Glenn Barton,"Toothpaste', 'Sponges', 'Garden Hose', 'Razors', 'Beef'",10,99.24,Mobile Payment,Miami,Warehouse Club,TRUE,Young Adult,Fall,BOGO (Buy One Get One)
1000007507,5/14/2021 2:45,Nicole Park,"Beef', 'Cereal Bars', 'Light Bulbs'",6,32.1,Cash,Seattle,Supermarket,TRUE,Teenager,Summer,BOGO (Buy One Get One)
1000007508,6/20/2021 8:31,Natalie Hughes,Extension Cords',7,38.17,Cash,Miami,Specialty Store,TRUE,Homemaker,Winter,None
1000007509,2/1/2021 19:19,Latoya Cummings,"Power Strips', 'Beef', 'Deodorant', 'Deodorant', 'Shaving Cream'",3,25.01,Debit Card,Los Angeles,Specialty Store,TRUE,Homemaker,Summer,None
1000007510,3/13/2022 16:24,Michael Leon,Toothbrush',10,12.9,Mobile Payment,San Francisco,Convenience Store,TRUE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000007511,3/4/2023 4:19,Michelle Mitchell,"Carrots', 'Broom', 'Milk', 'Onions', 'Butter'",7,86.92,Credit Card,Boston,Warehouse Club,TRUE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000007512,3/23/2021 15:10,Jeremy Hall,"Insect Repellent', 'Yogurt', 'Lawn Mower', 'Beef'",10,71.43,Credit Card,Los Angeles,Convenience Store,FALSE,Young Adult,Summer,None
1000007513,4/3/2022 11:32,Patricia Boyer,"Apple', 'Salmon', 'Orange'",3,42.06,Cash,San Francisco,Warehouse Club,TRUE,Homemaker,Fall,Discount on Selected Items
1000007514,6/24/2020 1:43,Lindsay Hayes,Toothpaste',10,79.76,Debit Card,Seattle,Warehouse Club,TRUE,Middle-Aged,Summer,None
1000007515,1/5/2021 19:29,Andrea Green,"Potatoes', 'Eggs', 'Diapers', 'Garden Hose', 'Banana'",10,79.08,Credit Card,Miami,Convenience Store,FALSE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000007516,10/10/2020 19:12,Brandy Robinson,"Yogurt', 'Broom', 'Paper Towels', 'Pickles', 'Chips'",8,16.66,Credit Card,Boston,Warehouse Club,TRUE,Student,Fall,BOGO (Buy One Get One)
1000007517,10/17/2023 12:04,Sarah Williams,"Onions', 'Lawn Mower'",9,13.27,Cash,Houston,Warehouse Club,TRUE,Retiree,Summer,Discount on Selected Items
1000007518,12/12/2022 21:07,Katie Wright,Bread',4,33.72,Debit Card,Houston,Warehouse Club,TRUE,Homemaker,Spring,None
1000007519,3/4/2020 14:22,Debra Fernandez,Peanut Butter',1,98.91,Cash,Los Angeles,Department Store,TRUE,Retiree,Fall,Discount on Selected Items
1000007520,1/19/2022 5:12,Tiffany Reynolds,"Tea', 'Pickles', 'Cereal Bars', 'Pickles'",7,40.73,Credit Card,Chicago,Department Store,FALSE,Homemaker,Spring,BOGO (Buy One Get One)
1000007521,4/23/2021 13:32,Mr. Jacob Tran DVM,"Toilet Paper', 'Ironing Board', 'Cereal', 'Bath Towels', 'Onions'",8,88.36,Mobile Payment,Los Angeles,Supermarket,TRUE,Student,Winter,BOGO (Buy One Get One)
1000007522,7/10/2021 16:10,Isaac Marks,"Coffee', 'Banana', 'Coffee', 'Tomatoes', 'Yogurt'",5,48.91,Mobile Payment,San Francisco,Specialty Store,TRUE,Homemaker,Fall,Discount on Selected Items
1000007523,3/15/2020 17:07,Patrick Rose,"Potatoes', 'Paper Towels', 'Soda', 'Onions'",1,51.76,Cash,Houston,Convenience Store,TRUE,Teenager,Fall,None
1000007524,12/1/2020 11:09,Patricia Morgan,"Cleaning Rags', 'Trash Bags', 'Water', 'Pasta', 'Shaving Cream'",4,77.05,Credit Card,Boston,Supermarket,FALSE,Middle-Aged,Spring,Discount on Selected Items
1000007525,8/25/2023 7:44,Wendy Jordan,"Cereal Bars', 'Syrup', 'Banana', 'Soda', 'Vinegar'",3,40.78,Cash,New York,Specialty Store,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
1000007526,1/7/2020 15:17,Ryan Dixon,"Baby Wipes', 'BBQ Sauce', 'Bath Towels'",8,19.9,Debit Card,Chicago,Supermarket,TRUE,Middle-Aged,Spring,BOGO (Buy One Get One)
1000007527,9/9/2023 22:21,Richard Reyes PhD,Vinegar',8,66.95,Cash,Chicago,Supermarket,FALSE,Student,Spring,BOGO (Buy One Get One)
1000007528,7/5/2023 11:07,Logan Campbell,"Milk', 'Mayonnaise', 'Dustpan', 'Chips'",2,18.02,Mobile Payment,Atlanta,Pharmacy,TRUE,Professional,Fall,BOGO (Buy One Get One)
1000007529,11/19/2020 7:23,Jeffrey Kelly,"Broom', 'Canned Soup'",6,54.13,Debit Card,San Francisco,Convenience Store,TRUE,Young Adult,Fall,Discount on Selected Items
1000007530,4/18/2020 9:12,Jason Molina,"Dish Soap', 'Cereal', 'Jam', 'Shampoo'",8,63.24,Mobile Payment,Chicago,Convenience Store,FALSE,Homemaker,Winter,Discount on Selected Items
1000007531,7/17/2023 17:33,Sandra Evans,"Tissues', 'Pasta', 'Air Freshener'",8,11.63,Mobile Payment,Boston,Department Store,FALSE,Homemaker,Winter,None
1000007532,4/29/2023 6:27,Joseph Adams PhD,"Jam', 'Soda', 'Pancake Mix', 'Toothpaste', 'Insect Repellent'",7,92.63,Mobile Payment,New York,Convenience Store,TRUE,Student,Summer,None
1000007533,1/13/2021 12:04,Mike Mathis,"Trash Bags', 'Deodorant', 'Dishware'",9,26.09,Mobile Payment,Seattle,Pharmacy,FALSE,Student,Fall,None
1000007534,5/24/2020 15:56,Carla Anderson,"Plant Fertilizer', 'Peanut Butter', 'Tea', 'Light Bulbs', 'Tea'",4,96.73,Credit Card,Chicago,Pharmacy,FALSE,Student,Spring,Discount on Selected Items
1000007535,7/27/2020 23:49,Juan Green,"Feminine Hygiene Products', 'Pancake Mix', 'Toothbrush', 'Dishware', 'Deodorant'",7,41.6,Mobile Payment,New York,Warehouse Club,TRUE,Professional,Spring,Discount on Selected Items
1000007536,12/7/2022 10:10,Wesley Johnson,"Pickles', 'Eggs'",3,84.04,Cash,Atlanta,Pharmacy,FALSE,Professional,Summer,Discount on Selected Items
1000007537,7/16/2023 19:12,Jacqueline Gomez,"Onions', 'Light Bulbs', 'Water', 'Pickles'",8,90.48,Mobile Payment,Seattle,Specialty Store,FALSE,Student,Summer,None
1000007538,11/19/2020 17:04,Dana Curry,"Toothpaste', 'Orange', 'Dishware'",6,38.33,Credit Card,Boston,Pharmacy,TRUE,Teenager,Winter,None
1000007539,1/2/2021 5:57,Michael Johnson,"Dustpan', 'Cheese', 'Shaving Cream', 'Pancake Mix', 'BBQ Sauce'",6,68.66,Mobile Payment,Boston,Department Store,TRUE,Homemaker,Fall,Discount on Selected Items
1000007540,3/10/2023 11:51,Jennifer Rodriguez,"Pickles', 'Tissues', 'Olive Oil', 'Dustpan'",6,32.42,Cash,Chicago,Specialty Store,TRUE,Student,Fall,None
1000007541,7/11/2022 9:29,Ronald Vega,"Feminine Hygiene Products', 'Cheese', 'Toilet Paper', 'Shaving Cream', 'Shrimp'",5,47.66,Credit Card,Seattle,Warehouse Club,TRUE,Young Adult,Fall,None
1000007542,5/12/2020 1:30,Sean Morgan,Beef',2,8.95,Credit Card,Seattle,Supermarket,TRUE,Student,Summer,BOGO (Buy One Get One)
1000007543,12/4/2020 1:02,David Valdez,"Iron', 'Paper Towels', 'Mayonnaise', 'Peanut Butter', 'Peanut Butter'",9,23.86,Credit Card,Boston,Warehouse Club,FALSE,Homemaker,Winter,BOGO (Buy One Get One)
1000007544,5/28/2020 6:32,Amber Carlson,Shower Gel',5,29.63,Credit Card,Seattle,Department Store,TRUE,Homemaker,Spring,None
1000007545,2/29/2020 9:35,Jamie Black,"Shower Gel', 'Yogurt', 'Toothbrush', 'Tomatoes', 'Cereal'",4,15.65,Credit Card,Seattle,Convenience Store,TRUE,Young Adult,Summer,None
1000007546,10/20/2022 9:31,Connie Smith,"Trash Cans', 'Potatoes', 'Cheese', 'Mustard', 'Apple'",6,84.18,Mobile Payment,Dallas,Specialty Store,FALSE,Middle-Aged,Fall,None
1000007547,9/27/2022 9:49,Jennifer Brown,"Peanut Butter', 'Sponges', 'Ketchup', 'Pasta'",8,73.18,Credit Card,Boston,Convenience Store,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
1000007548,1/9/2023 1:48,Daniel Thomas,"Onions', 'Mustard', 'Ironing Board'",5,75.27,Debit Card,Houston,Convenience Store,FALSE,Young Adult,Summer,Discount on Selected Items
1000007549,9/5/2021 12:01,Mrs. Sarah Gibson,"Laundry Detergent', 'Lawn Mower', 'Coffee', 'Peanut Butter'",9,46.01,Cash,Chicago,Convenience Store,FALSE,Professional,Summer,None
1000007550,8/10/2023 12:37,James Gallegos,"Air Freshener', 'Toothbrush', 'Ironing Board', 'Spinach'",4,48.35,Debit Card,Atlanta,Specialty Store,TRUE,Young Adult,Winter,None
1000007551,1/4/2022 6:52,Keith Baker,Jam',10,44.84,Debit Card,Los Angeles,Specialty Store,TRUE,Middle-Aged,Winter,Discount on Selected Items
1000007552,4/14/2020 5:31,Mitchell Patterson,"Onions', 'Toothpaste'",6,58.19,Credit Card,New York,Supermarket,FALSE,Young Adult,Fall,Discount on Selected Items
1000007553,4/29/2021 6:07,Kurt Lopez,Hair Gel',10,18.14,Credit Card,Chicago,Convenience Store,TRUE,Young Adult,Summer,None
1000007554,5/17/2021 1:57,Aaron Hill,Coffee',5,64.68,Debit Card,Chicago,Specialty Store,TRUE,Senior Citizen,Fall,BOGO (Buy One Get One)
1000007555,5/18/2023 11:32,Aaron Watson Jr.,Mop',8,30.47,Cash,Los Angeles,Convenience Store,FALSE,Middle-Aged,Winter,Discount on Selected Items
1000007556,6/14/2020 16:03,James Simpson,Bread',5,63.89,Mobile Payment,New York,Warehouse Club,TRUE,Homemaker,Winter,None
1000007557,6/2/2022 13:21,Alexa David,"Coffee', 'Jam', 'Light Bulbs', 'Cereal Bars'",8,18.82,Cash,San Francisco,Department Store,TRUE,Retiree,Summer,Discount on Selected Items
1000007558,6/12/2020 21:16,Brandy Pierce,Power Strips',7,86.56,Mobile Payment,San Francisco,Warehouse Club,FALSE,Homemaker,Fall,BOGO (Buy One Get One)
1000007559,4/12/2023 8:44,Derek Brown,"Dishware', 'Deodorant', 'Tissues', 'Cleaning Spray', 'Shampoo'",2,58.89,Mobile Payment,Seattle,Warehouse Club,TRUE,Professional,Winter,Discount on Selected Items
1000007560,11/7/2021 17:29,Daniel Mata,"Vacuum Cleaner', 'Feminine Hygiene Products', 'Chips', 'Pickles', 'Cleaning Spray'",6,89.84,Debit Card,Los Angeles,Specialty Store,FALSE,Student,Fall,Discount on Selected Items
