HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Surname,Deck,Cabin number,Side of ship,Group number,Passengers within group,Total spend,Group size,Is alone,No spending,Luxury spending,Basic spending,Spending per person,Transported
Mars,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Hotte,E,138,S,1806,1,0.0,1,True,True,0.0,0.0,0.0,False
Europa,False,55 Cancri e,30.0,False,0.0,3722.0,4.0,140.0,4045.0,Ingetrody,B,58,P,1807,1,7911.0,1,True,False,4185.0,3726.0,7911.0,False
Earth,False,TRAPPIST-1e,33.0,False,0.0,763.0,8.0,2.0,30.0,Pollarkeeks,F,346,S,1808,1,803.0,1,True,False,32.0,771.0,803.0,False
Mars,False,TRAPPIST-1e,56.0,False,4694.0,0.0,2661.0,51.0,0.0,Ruité,F,356,P,1810,1,7406.0,1,True,False,51.0,2661.0,7406.0,False
Earth,True,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,Georgasey,G,285,S,1811,1,0.0,2,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,27.0,False,928.0,20.0,0.0,0.0,0.0,Georgasey,F,347,S,1811,2,948.0,2,False,False,0.0,20.0,474.0,False
Earth,False,TRAPPIST-1e,25.0,False,9.0,852.0,73.0,12.0,57.0,Hickson,F,357,P,1812,1,1003.0,1,True,False,69.0,925.0,1003.0,True
Earth,False,55 Cancri e,18.0,False,0.0,0.0,454.0,0.0,263.0,Cainghannon,F,358,P,1813,1,717.0,1,True,False,263.0,454.0,717.0,False
Europa,False,TRAPPIST-1e,60.0,True,1891.0,640.0,0.0,360.0,52.0,Dicomeng,C,68,S,1816,1,2943.0,2,False,False,412.0,640.0,1471.5,True
Europa,False,TRAPPIST-1e,41.0,False,0.0,2334.0,1.0,6.0,23.0,Tertchty,C,68,S,1816,2,2364.0,2,False,False,29.0,2335.0,1182.0,True
Earth,False,PSO J318.5-22,16.0,False,112.0,0.0,38.0,77.0,443.0,Lanks,F,349,S,1817,1,670.0,1,True,False,520.0,38.0,670.0,False
Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Portananney,G,297,P,1818,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,26.0,False,0.0,4.0,361.0,0.0,19.0,Cohendright,G,298,P,1821,1,384.0,1,True,False,19.0,365.0,384.0,False
Earth,False,TRAPPIST-1e,31.0,False,2.0,811.0,0.0,0.0,0.0,Mirez,G,299,P,1822,1,813.0,1,True,False,0.0,811.0,813.0,True
Earth,False,TRAPPIST-1e,67.0,False,143.0,68.0,496.0,182.0,9.0,Byerson,Unknown,-1,,1823,1,898.0,1,True,False,191.0,564.0,898.0,True
Earth,False,55 Cancri e,16.0,False,0.0,231.0,569.0,2.0,0.0,Lewintos,F,351,S,1826,1,802.0,1,True,False,2.0,800.0,802.0,False
Earth,False,55 Cancri e,24.0,False,0.0,94.0,1.0,56.0,427.0,Norrison,F,352,S,1827,1,578.0,1,True,False,483.0,95.0,578.0,False
Earth,False,TRAPPIST-1e,19.0,False,0.0,1333.0,3.0,624.0,254.0,Hultz,F,361,P,1828,1,2214.0,1,True,False,878.0,1336.0,2214.0,True
Europa,False,55 Cancri e,48.0,False,0.0,3578.0,80.0,123.0,0.0,Unknown,D,56,P,1829,1,3781.0,6,False,False,123.0,3658.0,630.1666666666666,True
Europa,False,TRAPPIST-1e,30.0,False,1.0,6398.0,0.0,2.0,295.0,Clumshangs,D,56,P,1829,2,6696.0,6,False,False,297.0,6398.0,1116.0,True
Europa,False,TRAPPIST-1e,22.0,False,0.0,8882.0,21.0,2204.0,19.0,Clumshangs,D,56,P,1829,3,11126.0,6,False,False,2223.0,8903.0,1854.3333333333333,True
Europa,False,TRAPPIST-1e,28.0,True,0.0,4424.0,3.0,207.0,1572.0,Gloother,D,56,P,1829,4,6206.0,6,False,False,1779.0,4427.0,1034.3333333333333,True
Europa,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Persed,D,56,P,1829,5,0.0,6,False,True,0.0,0.0,0.0,True
Europa,False,TRAPPIST-1e,29.0,False,0.0,699.0,0.0,0.0,1955.0,Persed,D,56,P,1829,6,2654.0,6,False,False,1955.0,699.0,442.3333333333333,False
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Gordanieves,G,288,S,1831,1,0.0,1,True,True,0.0,0.0,0.0,False
Europa,False,55 Cancri e,48.0,False,140.0,127.0,0.0,4102.0,521.0,Scoudelle,C,61,P,1833,1,4890.0,1,True,False,4623.0,127.0,4890.0,False
Mars,False,TRAPPIST-1e,26.0,False,17.0,0.0,1582.0,0.0,0.0,Unknown,F,354,S,1834,1,1599.0,1,True,False,0.0,1582.0,1599.0,True
Earth,False,TRAPPIST-1e,23.0,False,1639.0,1218.0,0.0,1.0,0.0,Meleon,F,362,P,1836,1,2858.0,1,True,False,1.0,1218.0,2858.0,True
Earth,False,TRAPPIST-1e,55.0,False,1104.0,0.0,0.0,0.0,0.0,Flynney,F,365,P,1841,1,1104.0,1,True,False,0.0,0.0,1104.0,False
Europa,False,TRAPPIST-1e,46.0,False,2249.0,153.0,137.0,0.0,194.0,Unaasor,E,112,P,1843,1,2733.0,1,True,False,194.0,290.0,2733.0,False
Earth,False,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,1381.0,Stannondez,F,355,S,1844,1,1381.0,3,False,False,1381.0,0.0,460.3333333333333,False
Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Stannondez,G,289,S,1844,2,0.0,3,False,True,0.0,0.0,0.0,True
Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Stannondez,G,289,S,1844,3,0.0,3,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,788.0,16.0,Mejiamsey,F,366,P,1846,1,804.0,1,True,False,804.0,0.0,804.0,False
Earth,False,TRAPPIST-1e,65.0,False,5.0,317.0,0.0,0.0,123.0,Tuckers,G,290,S,1847,1,445.0,1,True,False,123.0,317.0,445.0,False
Earth,False,TRAPPIST-1e,27.0,False,181.0,0.0,2.0,0.0,663.0,Gilleranks,G,291,S,1848,1,846.0,1,True,False,663.0,2.0,846.0,False
Earth,False,TRAPPIST-1e,25.0,False,113.0,0.0,0.0,1282.0,0.0,Sellentry,F,367,P,1849,1,1395.0,1,True,False,1282.0,0.0,1395.0,False
Earth,False,PSO J318.5-22,54.0,False,0.0,316.0,257.0,0.0,0.0,Schwardson,F,356,S,1850,1,573.0,2,False,False,0.0,573.0,286.5,False
Earth,False,55 Cancri e,25.0,False,0.0,0.0,1.0,735.0,25.0,Schwardson,F,356,S,1850,2,761.0,2,False,False,760.0,1.0,380.5,False
Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Webstenson,G,302,P,1853,1,0.0,1,True,True,0.0,0.0,0.0,True
Europa,False,55 Cancri e,53.0,False,0.0,13527.0,0.0,0.0,771.0,Unprive,A,22,S,1854,1,14298.0,1,True,False,771.0,13527.0,14298.0,True
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Jenson,G,303,P,1855,1,0.0,2,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,39.0,False,0.0,43.0,864.0,0.0,85.0,Jenson,E,113,P,1855,2,992.0,2,False,False,85.0,907.0,496.0,False
Earth,False,TRAPPIST-1e,22.0,False,8.0,710.0,0.0,27.0,0.0,Combson,F,368,P,1856,1,745.0,1,True,False,27.0,710.0,745.0,True
Mars,False,55 Cancri e,31.0,False,120.0,0.0,657.0,52.0,0.0,Emone,D,63,S,1857,1,829.0,1,True,False,52.0,657.0,829.0,False
Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Seen,F,357,S,1859,1,0.0,1,True,True,0.0,0.0,0.0,True
Europa,False,TRAPPIST-1e,35.0,True,0.0,1.0,0.0,0.0,3156.0,Headfair,A,13,P,1860,1,3157.0,2,False,False,3156.0,1.0,1578.5,False
Europa,False,55 Cancri e,35.0,False,95.0,3441.0,0.0,391.0,318.0,Headfair,A,13,P,1860,2,4245.0,2,False,False,709.0,3441.0,2122.5,False
Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Clake,F,358,S,1861,1,0.0,2,False,True,0.0,0.0,0.0,True
Mars,False,TRAPPIST-1e,61.0,False,953.0,415.0,974.0,0.0,133.0,Clake,F,358,S,1861,2,2475.0,2,False,False,133.0,1389.0,1237.5,False
Earth,False,55 Cancri e,58.0,False,14.0,0.0,1081.0,0.0,0.0,Handertiz,F,370,P,1863,1,1095.0,1,True,False,0.0,1081.0,1095.0,True
Mars,False,TRAPPIST-1e,26.0,False,1752.0,22.0,0.0,4.0,0.0,Erflé,D,64,S,1864,1,1778.0,1,True,False,4.0,22.0,1778.0,False
Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Roses,G,292,S,1865,1,0.0,6,False,True,0.0,0.0,0.0,False
Earth,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Roses,G,292,S,1865,2,0.0,6,False,True,0.0,0.0,0.0,False
Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Owery,G,292,S,1865,3,0.0,6,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Unknown,G,292,S,1865,4,0.0,6,False,True,0.0,0.0,0.0,False
Earth,False,TRAPPIST-1e,25.0,False,0.0,60.0,0.0,646.0,1115.0,Roses,G,292,S,1865,5,1821.0,6,False,False,1761.0,60.0,303.5,False
Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Roses,G,292,S,1865,6,0.0,6,False,True,0.0,0.0,0.0,False
Earth,False,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,865.0,Wolffy,F,371,P,1866,1,865.0,1,True,False,865.0,0.0,865.0,False
Mars,True,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,Fincy,F,372,P,1868,1,0.0,1,True,True,0.0,0.0,0.0,True
Europa,False,TRAPPIST-1e,31.0,False,0.0,1983.0,0.0,172.0,52.0,Spedlybood,C,70,S,1871,1,2207.0,1,True,False,224.0,1983.0,2207.0,True
Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Wala,E,139,S,1872,1,0.0,1,True,True,0.0,0.0,0.0,False
Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Barrison,G,293,S,1873,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Woodgezalez,G,305,P,1874,1,0.0,2,False,True,0.0,0.0,0.0,False
Earth,False,PSO J318.5-22,29.0,False,0.0,0.0,0.0,486.0,1479.0,Woodgezalez,F,374,P,1874,2,1965.0,2,False,False,1965.0,0.0,982.5,False
Earth,False,TRAPPIST-1e,37.0,False,28.0,25.0,26.0,806.0,3.0,Ellahan,G,306,P,1877,1,888.0,1,True,False,809.0,51.0,888.0,False
Earth,False,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,724.0,0.0,Chenson,F,375,P,1878,1,724.0,1,True,False,724.0,0.0,724.0,False
Europa,False,TRAPPIST-1e,36.0,False,0.0,583.0,1789.0,19.0,1009.0,Inderly,D,58,P,1879,1,3400.0,1,True,False,1028.0,2372.0,3400.0,False
Earth,False,55 Cancri e,20.0,False,470.0,128.0,0.0,0.0,9.0,Clean,F,376,P,1880,1,607.0,1,True,False,9.0,128.0,607.0,False
Earth,False,TRAPPIST-1e,20.0,False,2215.0,0.0,0.0,86.0,0.0,Valey,F,377,P,1881,1,2301.0,1,True,False,86.0,0.0,2301.0,True
Europa,False,55 Cancri e,18.0,False,0.0,16263.0,72.0,0.0,15.0,Antcal,C,71,S,1882,1,16350.0,2,False,False,15.0,16335.0,8175.0,True
Europa,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Antcal,Unknown,-1,,1882,2,0.0,2,False,True,0.0,0.0,0.0,True
Mars,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Meake,E,140,S,1884,1,0.0,1,True,True,0.0,0.0,0.0,False
Earth,False,TRAPPIST-1e,26.0,False,0.0,3.0,176.0,611.0,0.0,Morrows,E,141,S,1886,1,790.0,1,True,False,611.0,179.0,790.0,False
Earth,False,TRAPPIST-1e,35.0,False,0.0,88.0,718.0,46.0,0.0,Pooley,G,295,S,1887,1,852.0,1,True,False,46.0,806.0,852.0,False
Earth,False,TRAPPIST-1e,30.0,False,116.0,0.0,0.0,728.0,29.0,Barrelliver,F,361,S,1888,1,873.0,1,True,False,757.0,0.0,873.0,True
Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,22.0,0.0,702.0,Hewson,F,378,P,1889,1,724.0,2,False,False,702.0,22.0,362.0,False
Earth,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Hewson,G,307,P,1889,2,0.0,2,False,True,0.0,0.0,0.0,False
Earth,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,Englence,G,308,P,1890,1,0.0,1,True,True,0.0,0.0,0.0,False
Mars,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,Unknown,E,142,S,1891,1,0.0,1,True,True,0.0,0.0,0.0,False
Europa,False,TRAPPIST-1e,50.0,False,5.0,809.0,0.0,309.0,731.0,Couseced,D,59,P,1892,1,1854.0,3,False,False,1040.0,809.0,618.0,True
Europa,False,TRAPPIST-1e,29.0,False,4.0,841.0,0.0,363.0,1107.0,Stpingepid,Unknown,-1,,1892,2,2315.0,3,False,False,1470.0,841.0,771.6666666666666,True
Europa,False,55 Cancri e,19.0,False,0.0,748.0,158.0,5037.0,44.0,Stpingepid,D,59,P,1892,3,5987.0,3,False,False,5081.0,906.0,1995.6666666666667,False
Europa,False,55 Cancri e,39.0,False,0.0,10153.0,1.0,78.0,5063.0,Gocent,C,72,S,1897,1,15295.0,2,False,False,5141.0,10154.0,7647.5,True
Europa,False,TRAPPIST-1e,38.0,False,0.0,354.0,0.0,1806.0,0.0,Gocent,C,72,S,1897,2,2160.0,2,False,False,1806.0,354.0,1080.0,True
Earth,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Fishopper,G,296,S,1898,1,0.0,1,True,True,0.0,0.0,0.0,False
Earth,False,PSO J318.5-22,25.0,False,11.0,44.0,397.0,0.0,0.0,Curton,G,297,S,1899,1,452.0,1,True,False,0.0,441.0,452.0,False
Europa,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,Tractive,A,14,P,1901,1,0.0,2,False,True,0.0,0.0,0.0,True
Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,Tractive,A,14,P,1901,2,0.0,2,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,19.0,False,42.0,0.0,345.0,1431.0,0.0,Carvis,G,298,S,1902,1,1818.0,1,True,False,1431.0,345.0,1818.0,False
Earth,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Loway,G,309,P,1903,1,0.0,1,True,True,0.0,0.0,0.0,False
Earth,False,55 Cancri e,40.0,False,1465.0,39.0,0.0,0.0,1225.0,Torrez,F,364,S,1905,1,2729.0,1,True,False,1225.0,39.0,2729.0,False
Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Booneid,G,299,S,1906,1,0.0,1,True,True,0.0,0.0,0.0,False
Europa,False,TRAPPIST-1e,50.0,False,0.0,1810.0,0.0,126.0,247.0,Neceriont,D,60,P,1907,1,2183.0,1,True,False,373.0,1810.0,2183.0,False
Mars,False,TRAPPIST-1e,18.0,False,1218.0,0.0,34.0,1095.0,0.0,Chcak,E,115,P,1908,1,2347.0,1,True,False,1095.0,34.0,2347.0,False
Earth,False,TRAPPIST-1e,46.0,False,8.0,652.0,0.0,5.0,90.0,Cartez,G,300,S,1911,1,755.0,1,True,False,95.0,652.0,755.0,False
Earth,False,TRAPPIST-1e,27.0,False,0.0,51.0,0.0,37.0,704.0,Hurchez,E,116,P,1915,1,792.0,1,True,False,741.0,51.0,792.0,False
Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Castery,D,61,P,1916,1,0.0,2,False,True,0.0,0.0,0.0,True
Europa,False,55 Cancri e,22.0,False,1744.0,79.0,0.0,12.0,1514.0,Unknown,D,61,P,1916,2,3349.0,2,False,False,1526.0,79.0,1674.5,False
Europa,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Assibler,A,23,S,1918,1,0.0,3,False,True,0.0,0.0,0.0,False
Europa,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,Assibler,A,23,S,1918,2,0.0,3,False,True,0.0,0.0,0.0,True
Europa,False,TRAPPIST-1e,38.0,False,34.0,2043.0,0.0,1339.0,0.0,Assibler,A,23,S,1918,3,3416.0,3,False,False,1339.0,2043.0,1138.6666666666667,True
Mars,False,TRAPPIST-1e,46.0,False,731.0,0.0,288.0,0.0,2.0,Horte,E,117,P,1920,1,1021.0,1,True,False,2.0,288.0,1021.0,False
Earth,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Hickson,G,303,S,1922,1,0.0,1,True,True,0.0,0.0,0.0,False
Europa,False,TRAPPIST-1e,63.0,False,0.0,4286.0,18.0,4.0,872.0,Dister,C,65,P,1923,1,5180.0,2,False,False,876.0,4304.0,2590.0,True
Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Dister,C,65,P,1923,2,0.0,2,False,True,0.0,0.0,0.0,True
Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Matts,G,304,S,1925,1,0.0,1,True,True,0.0,0.0,0.0,False
Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Conney,G,305,S,1926,1,0.0,1,True,True,0.0,0.0,0.0,False
Mars,False,TRAPPIST-1e,55.0,False,2424.0,0.0,1.0,0.0,284.0,Hapie,D,66,S,1927,1,2709.0,1,True,False,284.0,1.0,2709.0,False
Earth,False,PSO J318.5-22,21.0,False,0.0,0.0,107.0,166.0,388.0,Anthon,E,144,S,1928,1,661.0,1,True,False,554.0,107.0,661.0,True
Europa,True,55 Cancri e,56.0,False,0.0,0.0,0.0,0.0,0.0,Dressink,C,73,S,1931,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,45.0,False,10.0,0.0,0.0,0.0,0.0,Hammons,E,118,P,1933,1,10.0,1,True,False,0.0,0.0,10.0,True
Earth,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Gallenry,G,307,S,1935,1,0.0,1,True,True,0.0,0.0,0.0,False
Earth,False,TRAPPIST-1e,47.0,False,7.0,877.0,17.0,0.0,0.0,Knoxtones,F,368,S,1937,1,901.0,1,True,False,0.0,894.0,901.0,False
Earth,False,TRAPPIST-1e,36.0,False,0.0,0.0,1508.0,110.0,117.0,Charpelaney,F,369,S,1938,1,1735.0,1,True,False,227.0,1508.0,1735.0,True
Mars,False,TRAPPIST-1e,57.0,True,975.0,0.0,295.0,39.0,0.0,Burta,F,385,P,1939,1,1309.0,2,False,False,39.0,295.0,654.5,False
Mars,False,TRAPPIST-1e,13.0,False,3037.0,10.0,43.0,0.0,0.0,Burta,D,62,P,1939,2,3090.0,2,False,False,0.0,53.0,1545.0,False
Mars,False,TRAPPIST-1e,27.0,False,120.0,0.0,1476.0,3.0,0.0,Bate,F,386,P,1940,1,1599.0,1,True,False,3.0,1476.0,1599.0,False
Earth,False,TRAPPIST-1e,20.0,False,717.0,0.0,0.0,0.0,0.0,Hendrewsons,F,370,S,1941,1,717.0,1,True,False,0.0,0.0,717.0,False
Earth,False,TRAPPIST-1e,47.0,False,0.0,444.0,328.0,56.0,0.0,Gaineyerson,G,312,P,1942,1,828.0,1,True,False,56.0,772.0,828.0,False
Earth,False,TRAPPIST-1e,15.0,False,0.0,0.0,787.0,0.0,0.0,Guezaley,E,120,P,1945,1,787.0,1,True,False,0.0,787.0,787.0,False
Earth,False,TRAPPIST-1e,34.0,False,0.0,0.0,53.0,731.0,0.0,Castannison,G,313,P,1946,1,784.0,1,True,False,731.0,53.0,784.0,False
Earth,False,TRAPPIST-1e,21.0,False,942.0,0.0,0.0,0.0,7.0,Vandan,F,372,S,1947,1,949.0,1,True,False,7.0,0.0,949.0,False
Earth,False,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,101.0,1357.0,Welles,F,374,S,1950,1,1458.0,1,True,False,1458.0,0.0,1458.0,False
Earth,False,TRAPPIST-1e,23.0,False,382.0,0.0,398.0,8.0,0.0,Unknown,E,121,P,1952,1,788.0,1,True,False,8.0,398.0,788.0,False
Earth,False,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,717.0,Bradlerson,F,387,P,1953,1,717.0,1,True,False,717.0,0.0,717.0,False
Mars,False,TRAPPIST-1e,37.0,False,2765.0,0.0,1134.0,0.0,0.0,Unknown,D,68,S,1956,1,3899.0,2,False,False,0.0,1134.0,1949.5,False
Mars,False,PSO J318.5-22,44.0,False,708.0,0.0,5.0,0.0,74.0,Pread,D,68,S,1956,2,787.0,2,False,False,74.0,5.0,393.5,True
Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Maynardner,G,309,S,1957,1,0.0,1,True,True,0.0,0.0,0.0,False
Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Exibuctich,C,66,P,1959,1,0.0,3,False,True,0.0,0.0,0.0,True
Europa,False,TRAPPIST-1e,40.0,False,0.0,382.0,0.0,1.0,3822.0,Unknown,C,66,P,1959,2,4205.0,3,False,False,3823.0,382.0,1401.6666666666667,False
Europa,False,55 Cancri e,29.0,False,0.0,433.0,4899.0,393.0,260.0,Exibuctich,C,66,P,1959,3,5985.0,3,False,False,653.0,5332.0,1995.0,True
Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Lynnerett,E,122,P,1960,1,0.0,2,False,True,0.0,0.0,0.0,True
Earth,False,PSO J318.5-22,21.0,False,0.0,0.0,677.0,4.0,0.0,Lynnerett,E,122,P,1960,2,681.0,2,False,False,4.0,677.0,340.5,True
Earth,False,TRAPPIST-1e,35.0,False,302.0,6.0,0.0,6.0,613.0,Giller,G,315,P,1961,1,927.0,1,True,False,619.0,6.0,927.0,True
Earth,False,TRAPPIST-1e,24.0,False,3.0,361.0,94.0,824.0,160.0,Buckeenez,F,390,P,1962,1,1442.0,3,False,False,984.0,455.0,480.6666666666667,False
Earth,False,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Buckeenez,G,316,P,1962,2,0.0,3,False,True,0.0,0.0,0.0,False
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Ryanga,G,316,P,1962,3,0.0,3,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,1200.0,17.0,Fowlaney,F,391,P,1963,1,1217.0,1,True,False,1217.0,0.0,1217.0,False
Europa,False,TRAPPIST-1e,63.0,False,0.0,869.0,1.0,375.0,3377.0,Righturter,C,74,S,1964,1,4622.0,1,True,False,3752.0,870.0,4622.0,False
Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Humphreyes,G,318,P,1967,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,True,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,Traverdy,G,319,P,1968,1,0.0,1,True,True,0.0,0.0,0.0,True
Europa,False,55 Cancri e,27.0,False,0.0,21066.0,0.0,2448.0,2293.0,Sandul,C,75,S,1969,1,25807.0,1,True,False,4741.0,21066.0,25807.0,True
Earth,False,PSO J318.5-22,54.0,False,3.0,0.0,56.0,633.0,0.0,Irwinson,F,375,S,1971,1,692.0,1,True,False,633.0,56.0,692.0,False
Europa,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,Clindy,A,24,S,1973,1,0.0,1,True,True,0.0,0.0,0.0,True
Mars,False,TRAPPIST-1e,41.0,False,3702.0,0.0,1.0,0.0,18.0,Cusa,D,63,P,1974,1,3721.0,1,True,False,18.0,1.0,3721.0,False
Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,10.0,761.0,Hobbinson,G,310,S,1975,1,771.0,1,True,False,771.0,0.0,771.0,False
Europa,False,55 Cancri e,23.0,False,0.0,8037.0,0.0,1.0,2.0,Craleve,B,82,S,1976,1,8040.0,7,False,False,3.0,8037.0,1148.5714285714287,True
Europa,False,TRAPPIST-1e,34.0,False,15.0,3578.0,0.0,0.0,473.0,Lansuffle,B,82,S,1976,2,4066.0,7,False,False,473.0,3578.0,580.8571428571429,True
Europa,True,55 Cancri e,26.0,True,0.0,0.0,0.0,0.0,0.0,Lansuffle,B,82,S,1976,3,0.0,7,False,True,0.0,0.0,0.0,True
Europa,False,TRAPPIST-1e,39.0,False,1.0,2972.0,0.0,3175.0,1.0,Lansuffle,B,82,S,1976,4,6149.0,7,False,False,3176.0,2972.0,878.4285714285714,False
Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Lansuffle,B,82,S,1976,5,0.0,7,False,True,0.0,0.0,0.0,True
Europa,True,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,Lansuffle,B,82,S,1976,6,0.0,7,False,True,0.0,0.0,0.0,True
Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Craleve,B,82,S,1976,7,0.0,7,False,True,0.0,0.0,0.0,True
Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Paska,F,393,P,1977,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Unknown,G,311,S,1978,1,0.0,1,True,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,26.0,False,401.0,0.0,693.0,62.0,0.0,Moodson,F,376,S,1979,1,1156.0,1,True,False,62.0,693.0,1156.0,False
Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Browlerson,G,312,S,1980,1,0.0,3,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,29.0,False,1434.0,5.0,0.0,0.0,0.0,Freevenson,G,312,S,1980,2,1439.0,3,False,False,0.0,5.0,479.6666666666667,False
Earth,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Browlerson,G,312,S,1980,3,0.0,3,False,True,0.0,0.0,0.0,True
Earth,False,TRAPPIST-1e,27.0,False,196.0,602.0,0.0,0.0,198.0,Cobson,E,124,P,1981,1,996.0,1,True,False,198.0,602.0,996.0,False
Earth,False,PSO J318.5-22,17.0,False,414.0,0.0,139.0,28.0,173.0,Cooperkins,G,320,P,1983,1,754.0,1,True,False,201.0,139.0,754.0,False
Europa,False,55 Cancri e,37.0,False,0.0,3166.0,0.0,91.0,6.0,Wassid,Unknown,-1,,1984,1,3263.0,1,True,False,97.0,3166.0,3263.0,True
